gene_id	normalized_counts
MYCTH_2302215	33936.01466
MYCTH_2311679	34009.77883
MYCTH_2308682	34028.66965
MYCTH_2306300	34094.93746
MYCTH_105966	34256.88879
MYCTH_2296462	34375.30127
MYCTH_2304313	34427.17607
MYCTH_2304622	34588.64763
MYCTH_2312608	34601.09158
MYCTH_2299553	34731.28834
MYCTH_2304243	34804.69268
MYCTH_2299064	34820.88481
MYCTH_2302465	34829.85046
MYCTH_2312908	34906.76309
MYCTH_2305972	34944.57473
MYCTH_2304140	35081.75809
MYCTH_112996	35084.45677
MYCTH_2295851	35091.65328
MYCTH_2297068	35098.16012
MYCTH_89127	35189.58571
MYCTH_2310757	35304.84971
MYCTH_2296179	35318.34316
MYCTH_2299657	35424.49159
MYCTH_2299456	35457.38561
MYCTH_2304273	35501.55416
MYCTH_2298055	35644.58468
MYCTH_2117839	35722.93662
MYCTH_2304826	35762.12758
MYCTH_2062193	36142.34288
MYCTH_2295178	36184.92219
MYCTH_2297116	36196.61651
MYCTH_99435	36387.32387
MYCTH_59946	36664.44925
MYCTH_2305681	36874.28732
MYCTH_93313	36891.97872
MYCTH_2307332	36999.92628
MYCTH_2306087	37148.95389
MYCTH_2314437	37410.12702
MYCTH_2309867	37431.41668
MYCTH_2298524	37435.31478
MYCTH_2308140	37465.57008
MYCTH_2307463	37477.8941
MYCTH_77970	37519.57385
MYCTH_2295445	37590.33947
MYCTH_2309758	37673.99883
MYCTH_2141513	37684.19388
MYCTH_2301054	37791.84159
MYCTH_116006	38277.90547
MYCTH_2305331	38332.17911
MYCTH_2303936	38343.87342
MYCTH_2312153	38414.33919
MYCTH_2310833	38510.89229
MYCTH_2301163	38933.35707
MYCTH_2308197	38978.3652
MYCTH_2309142	39395.2227
MYCTH_2116644	39521.10155
MYCTH_2300010	39627.24999
MYCTH_2296595	39652.73761
MYCTH_2091001	39990.37359
MYCTH_2092861	40008.065
MYCTH_2305458	40025.84636
MYCTH_2294596	40191.276
MYCTH_2313651	40224.22999
MYCTH_2117078	40278.20377
MYCTH_2141686	40294.12604
MYCTH_2304925	40442.55393
MYCTH_2310085	40608.07353
MYCTH_2296049	40709.72415
MYCTH_2135627	40714.22196
MYCTH_2307261	40797.58147
MYCTH_2298826	40944.21024
MYCTH_112802	40992.18693
MYCTH_2119403	41168.50128
MYCTH_2306070	41186.49255
MYCTH_2311364	41211.38046
MYCTH_2308710	41396.99029
MYCTH_2311805	41494.44295
MYCTH_2066697	41512.82402
MYCTH_2297119	41717.53458
MYCTH_92919	41723.23181
MYCTH_2297751	41891.65999
MYCTH_2295039	42016.78921
MYCTH_2093740	42061.4675
MYCTH_113138	42195.50239
MYCTH_2311080	42280.81095
MYCTH_2311890	42374.51543
MYCTH_2305849	42414.39606
MYCTH_2299068	42493.85746
MYCTH_2307473	42526.24173
MYCTH_2302030	42576.61725
MYCTH_2301019	42747.83408
MYCTH_2312088	42944.53853
MYCTH_2296687	42971.22556
MYCTH_2303593	43084.03076
MYCTH_2311447	43107.05958
MYCTH_2314483	43167.3303
MYCTH_2314125	43397.01872
MYCTH_2299749	43466.2251
MYCTH_2309805	43596.90162
MYCTH_2296939	43843.20198
MYCTH_104959	43861.13327
MYCTH_2300799	43929.76992
MYCTH_2305012	43978.13643
MYCTH_2309354	43989.83075
MYCTH_2302160	44035.40861
MYCTH_2311279	44061.79579
MYCTH_2298874	44150.46272
MYCTH_2301916	44333.85363
MYCTH_2304820	44501.98795
MYCTH_2141082	44604.23229
MYCTH_2306898	44624.62238
MYCTH_2304303	45084.56895
MYCTH_2302133	45147.8682
MYCTH_2314413	45235.72552
MYCTH_2309609	45334.3776
MYCTH_70376	45542.17665
MYCTH_2301899	45731.98445
MYCTH_2296965	45842.24089
MYCTH_2295903	46008.45015
MYCTH_2299773	46244.13566
MYCTH_2298329	46350.8838
MYCTH_2306632	46418.95074
MYCTH_2304124	46695.11658
MYCTH_2307051	46877.63792
MYCTH_2294525	47372.39757
MYCTH_2307846	47411.76845
MYCTH_2124996	47487.33174
MYCTH_2134470	47496.32737
MYCTH_88392	47695.43065
MYCTH_2297763	47720.37853
MYCTH_75351	47868.20672
MYCTH_2310394	48156.87649
MYCTH_2303666	48217.3871
MYCTH_79542	48337.65867
MYCTH_2302072	48421.07815
MYCTH_2306913	48555.11304
MYCTH_2057861	48790.49869
MYCTH_2295397	48904.59327
MYCTH_65705	48916.18564
MYCTH_2055659	49066.81447
MYCTH_2296376	49089.15361
MYCTH_2304543	49200.39957
MYCTH_2298482	49669.0719
MYCTH_2312423	49676.35836
MYCTH_2297483	49813.60169
MYCTH_2305513	49940.14022
MYCTH_2313117	49956.93207
MYCTH_2303662	50323.74388
MYCTH_2295207	50324.55348
MYCTH_2304860	50352.73979
MYCTH_79619	50357.53746
MYCTH_2090930	50368.33222
MYCTH_2312519	50716.76296
MYCTH_2294213	50755.77401
MYCTH_40920	50954.6374
MYCTH_2302305	51107.71304
MYCTH_78277	51226.51533
MYCTH_107142	51270.8338
MYCTH_2309205	51316.47163
MYCTH_2304698	51446.00871
MYCTH_2303321	51986.67606
MYCTH_117406	52046.9168
MYCTH_2300265	52076.00267
MYCTH_2293953	52088.89641
MYCTH_50083	52320.98366
MYCTH_2309088	52374.56763
MYCTH_2294558	52911.69671
MYCTH_2298129	52953.07661
MYCTH_2294587	53111.30974
MYCTH_2297783	53115.59766
MYCTH_2297042	53228.22295
MYCTH_95811	53292.9615
MYCTH_2304628	53306.60487
MYCTH_2294008	53445.43743
MYCTH_2301391	53588.46795
MYCTH_2309174	53668.2292
MYCTH_2297656	54096.87098
MYCTH_2295624	54172.40429
MYCTH_2307336	54203.4692
MYCTH_2315933	54422.36286
MYCTH_2301088	54572.88974
MYCTH_122939	54625.36425
MYCTH_2304000	54937.30272
MYCTH_2293961	54986.68873
MYCTH_2298134	55090.13847
MYCTH_2307656	55261.17539
MYCTH_2310612	55270.95064
MYCTH_2311885	55357.30869
MYCTH_2310340	55800.4934
MYCTH_2309187	55957.70703
MYCTH_2079868	56047.87323
MYCTH_2294503	56064.84498
MYCTH_2295965	56158.21962
MYCTH_2297251	56381.0114
MYCTH_2298170	56575.91672
MYCTH_2298570	56607.10157
MYCTH_2309641	56727.64301
MYCTH_2307825	56792.11169
MYCTH_2306019	56873.97193
MYCTH_2305424	57041.89036
MYCTH_2301403	57168.15902
MYCTH_2297541	57227.20034
MYCTH_2311354	57434.33971
MYCTH_81013	57607.41564
MYCTH_2307782	57626.00661
MYCTH_2303581	57907.71976
MYCTH_2306934	58102.47515
MYCTH_2294394	58585.54049
MYCTH_2295813	58924.46584
MYCTH_2310189	58935.20063
MYCTH_2312548	59213.43547
MYCTH_48238	59316.22554
MYCTH_2305675	59320.78332
MYCTH_2311698	59516.64818
MYCTH_2310518	59539.07728
MYCTH_2299438	59578.3582
MYCTH_2296424	59749.27517
MYCTH_2300515	59792.4542
MYCTH_2303573	59859.53161
MYCTH_2300593	59895.30423
MYCTH_2313379	59936.38428
MYCTH_2305200	60321.66712
MYCTH_60397	60374.17161
MYCTH_2142074	60556.18319
MYCTH_2299129	60893.21947
MYCTH_2062179	60922.30534
MYCTH_2300124	60938.19762
MYCTH_2300423	61450.04897
MYCTH_2307334	61783.487
MYCTH_75329	61958.6619
MYCTH_2077843	62058.75328
MYCTH_2300091	62097.43449
MYCTH_2300154	62177.79545
MYCTH_2312723	62199.38496
MYCTH_2303532	62373.90019
MYCTH_2059413	62539.71964
MYCTH_2109970	63027.31877
MYCTH_2298356	63268.66553
MYCTH_2136823	63441.68148
MYCTH_89669	63511.75744
MYCTH_112916	63534.66631
MYCTH_2296691	63618.11578
MYCTH_107972	63732.51021
MYCTH_2296319	63945.91654
MYCTH_2309334	64030.29555
MYCTH_2306912	64053.68419
MYCTH_2294309	64079.17181
MYCTH_2121249	64103.28009
MYCTH_83980	64193.71616
MYCTH_2139057	64402.11493
MYCTH_2309618	64547.84414
MYCTH_2141069	64713.96344
MYCTH_2309883	64722.35936
MYCTH_2302870	65262.99673
MYCTH_2312533	65507.07816
MYCTH_2297791	65515.53405
MYCTH_2294867	65558.35325
